lat,long,name
32.5549662614,34.3069541465,2207
32.5459475894,34.3068234419,2208
32.536928904,34.3066927957,2209
32.5279102052,34.3065622078,2210
32.518891493,34.3064316782,2211
32.5098727673,34.3063012069,2212
32.5008540283,34.3061707939,2213
32.4918352758,34.3060404391,2214
32.4828165099,34.3059101425,2215
32.4737977306,34.3057799041,2216
32.4647789379,34.3056497239,2217
32.4557601318,34.3055196018,2218
32.4467413123,34.3053895379,2219
32.4377224794,34.305259532,2220
32.4287036332,34.3051295843,2221
32.4196847735,34.3049996945,2222
32.4106659004,34.3048698628,2223
32.4016470139,34.3047400891,2224
32.3926281141,34.3046103734,2225
32.3836092008,34.3044807157,2226
32.3745902742,34.3043511158,2227
32.3655713342,34.3042215739,2228
32.3565523808,34.3040920899,2229
32.3475334141,34.3039626637,2230
32.3385144339,34.3038332954,2231
32.3294954404,34.3037039848,2232
32.3204764335,34.3035747321,2233
32.3114574133,34.3034455371,2234
32.3024383797,34.3033163999,2235
32.2934193327,34.3031873204,2236
32.2844002724,34.3030582986,2237
32.2753811987,34.3029293344,2238
32.2663621116,34.302800428,2239
32.2573430112,34.3026715791,2240
32.2483238974,34.3025427878,2241
32.2393047703,34.3024140542,2242
32.2302856299,34.302285378,2243
32.2212664761,34.3021567595,2244
32.2122473089,34.3020281984,2245
32.2032281284,34.3018996948,2246
32.1942089346,34.3017712487,2247
32.1851897274,34.30164286,2248
32.1761705069,34.3015145287,2249
32.167151273,34.3013862548,2250
32.1581320259,34.3012580383,2251
32.1491127654,34.3011298791,2252
32.1400934915,34.3010017773,2253
32.1310742044,34.3008737327,2254
32.1220549039,34.3007457455,2255
32.1130355901,34.3006178155,2256
32.104016263,34.3004899427,2257
32.0949969225,34.3003621271,2258
32.0859775688,34.3002343687,2259
32.0769582017,34.3001066675,2260
32.0679388213,34.2999790234,2261
32.0589194277,34.2998514365,2262
32.0499000207,34.2997239066,2263
32.0408806004,34.2995964338,2264
32.0318611668,34.299469018,2265
32.0228417199,34.2993416593,2266
32.0138222597,34.2992143575,2267
32.0048027863,34.2990871128,2268
31.9957832995,34.298959925,2269
31.9867637994,34.2988327941,2270
31.9777442861,34.2987057201,2271
31.9687247594,34.298578703,2272
31.9597052195,34.2984517428,2273
31.9506856663,34.2983248394,2274
31.9416660998,34.2981979929,2275
31.9326465201,34.2980712031,2276
31.9236269271,34.2979444701,2277
31.9146073208,34.2978177939,2278
31.9055877012,34.2976911744,2279
31.8965680683,34.2975646115,2280
31.8875484222,34.2974381054,2281
31.8785287629,34.2973116559,2282
31.8695090902,34.2971852631,2283
31.8604894043,34.2970589269,2284
31.8514697052,34.2969326472,2285
31.8424499928,34.2968064241,2286
31.8334302671,34.2966802576,2287
31.8244105282,34.2965541476,2288
31.8153907761,34.2964280941,2289
31.8063710107,34.296302097,2290
31.797351232,34.2961761565,2291
31.7883314401,34.2960502723,2292
31.779311635,34.2959244446,2293
31.7702918167,34.2957986732,2294
31.7612719851,34.2956729582,2295
31.7522521402,34.2955472996,2296
31.7432322822,34.2954216972,2297
31.7342124109,34.2952961512,2298
31.7251925264,34.2951706614,2299
31.7161726286,34.2950452279,2300
31.7071527177,34.2949198506,2301
31.6981327935,34.2947945295,2302
31.6891128561,34.2946692646,2303
31.6800929055,34.2945440559,2304
31.6710729417,34.2944189033,2305
31.6620529646,34.2942938068,2306
31.6530329744,34.2941687664,2307
31.644012971,34.2940437821,2308
31.6349929543,34.2939188538,2309
31.6259729244,34.2937939816,2310
31.6169528814,34.2936691654,2311
31.6079328251,34.2935444051,2312
31.5989127557,34.2934197008,2313
31.5898926731,34.2932950524,2314
31.5808725772,34.29317046,2315
31.5718524682,34.2930459235,2316
31.562832346,34.2929214428,2317
31.5538122106,34.2927970179,2318
31.5447920621,34.2926726489,2319
31.5357719003,34.2925483357,2320
31.5267517254,34.2924240783,2321
31.5177315373,34.2922998767,2322
31.5087113361,34.2921757308,2323
31.4996911216,34.2920516405,2324
31.490670894,34.291927606,2325
31.4816506533,34.2918036272,2326
31.4726303993,34.291679704,2327
31.4636101322,34.2915558364,2328
31.454589852,34.2914320245,2329
31.4455695586,34.2913082681,2330
31.436549252,34.2911845673,2331
31.4275289323,34.291060922,2332
31.4185085994,34.2909373323,2333
31.4094882534,34.290813798,2334
31.4004678943,34.2906903192,2335
31.391447522,34.2905668959,2336
31.3824271365,34.290443528,2337
31.3734067379,34.2903202155,2338
31.3643863262,34.2901969584,2339
31.3553659014,34.2900737566,2340
31.3463454634,34.2899506102,2341
31.3373250123,34.2898275191,2342
31.3283045481,34.2897044833,2343
31.3192840707,34.2895815028,2344
31.3102635802,34.2894585776,2345
31.3012430766,34.2893357076,2346
31.2922225599,34.2892128927,2347
31.2832020301,34.2890901331,2348
31.2741814871,34.2889674287,2349
31.265160931,34.2888447793,2350
31.2561403619,34.2887221852,2351
31.2471197796,34.2885996461,2352
31.2380991842,34.2884771621,2353
31.2290785757,34.2883547331,2354
31.2200579542,34.2882323592,2355
31.2110373195,34.2881100403,2356
31.2020166717,34.2879877764,2357
31.1929960108,34.2878655675,2358
31.1839753369,34.2877434135,2359
31.1749546498,34.2876213145,2360
31.1659339497,34.2874992703,2361
31.1569132365,34.2873772811,2362
31.1478925102,34.2872553467,2363
31.1388717708,34.2871334672,2364
31.1298510184,34.2870116424,2365
31.1208302529,34.2868898725,2366
31.1118094743,34.2867681574,2367
31.1027886826,34.286646497,2368
31.0937678779,34.2865248913,2369
31.0847470601,34.2864033404,2370
31.0757262292,34.2862818441,2371
31.0667053853,34.2861604026,2372
31.0576845283,34.2860390156,2373
31.0486636583,34.2859176833,2374
31.0396427752,34.2857964056,2375
31.030621879,34.2856751825,2376
31.0216009699,34.285554014,2377
31.0125800476,34.2854329,2378
31.0035591123,34.2853118405,2379
30.994538164,34.2851908355,2380
30.9855172027,34.285069885,2381
30.9764962283,34.284948989,2382
30.9674752408,34.2848281474,2383
30.9584542404,34.2847073602,2384
30.9494332269,34.2845866274,2385
30.9404122004,34.284465949,2386
30.9313911608,34.2843453249,2387
30.9223701082,34.2842247552,2388
30.9133490426,34.2841042398,2389
30.904327964,34.2839837786,2390
30.8953068724,34.2838633717,2391
30.8862857678,34.2837430191,2392
30.8772646501,34.2836227207,2393
30.8682435194,34.2835024765,2394
30.8592223758,34.2833822865,2395
30.8502012191,34.2832621506,2396
30.8411800494,34.2831420689,2397
30.8321588667,34.2830220413,2398
30.8231376711,34.2829020678,2399
30.8141164624,34.2827821484,2400
30.8050952407,34.282662283,2401
30.7960740061,34.2825424717,2402
30.7870527584,34.2824227144,2403
30.7780314978,34.282303011,2404
30.7690102242,34.2821833617,2405
30.7599889376,34.2820637663,2406
30.750967638,34.2819442248,2407
30.7419463255,34.2818247372,2408
30.732925,34.2817053036,2409
30.7239036615,34.2815859238,2410
30.71488231,34.2814665978,2411
30.7058609456,34.2813473257,2412
30.6968395682,34.2812281073,2413
30.6878181778,34.2811089428,2414
30.6787967745,34.280989832,2415
30.6697753582,34.280870775,2416
30.660753929,34.2807517716,2417
30.6517324868,34.280632822,2418
30.6427110317,34.2805139261,2419
30.6336895636,34.2803950838,2420
30.6246680826,34.2802762952,2421
30.6156465886,34.2801575601,2422
30.6066250817,34.2800388787,2423
30.5976035619,34.2799202509,2424
30.5885820291,34.2798016766,2425
30.5795604833,34.2796831558,2426
30.5705389247,34.2795646886,2427
30.5615173531,34.2794462748,2428
30.5524957686,34.2793279145,2429
30.5434741712,34.2792096077,2430
30.5344525608,34.2790913543,2431
30.5254309375,34.2789731543,2432
30.5164093013,34.2788550078,2433
30.5073876522,34.2787369145,2434
30.4983659902,34.2786188747,2435
30.4893443153,34.2785008881,2436
30.4803226274,34.2783829549,2437
30.4713009267,34.2782650749,2438
30.4622792131,34.2781472483,2439
30.4532574865,34.2780294748,2440
30.4442357471,34.2779117546,2441
30.4352139947,34.2777940876,2442
30.4261922295,34.2776764738,2443
30.4171704514,34.2775589132,2444
30.4081486603,34.2774414057,2445
30.3991268564,34.2773239513,2446
30.3901050396,34.27720655,2447
30.38108321,34.2770892019,2448
30.3720613674,34.2769719067,2449
30.363039512,34.2768546647,2450
30.3540176437,34.2767374756,2451
30.3449957625,34.2766203395,2452
30.3359738685,34.2765032565,2453
30.3269519616,34.2763862264,2454
30.3179300418,34.2762692492,2455
30.3089081092,34.2761523249,2456
30.2998861637,34.2760354536,2457
30.2908642053,34.2759186351,2458
30.2818422341,34.2758018695,2459
30.2728202501,34.2756851568,2460
30.2637982532,34.2755684968,2461
30.2547762434,34.2754518897,2462
30.2457542208,34.2753353353,2463
30.2367321854,34.2752188337,2464
30.2277101371,34.2751023848,2465
30.2186880759,34.2749859887,2466
30.209666002,34.2748696452,2467
30.2006439152,34.2747533545,2468
30.1916218156,34.2746371164,2469
30.1825997031,34.2745209309,2470
30.1735775778,34.2744047981,2471
30.1645554397,34.2742887178,2472
30.1555332888,34.2741726901,2473
30.1465111251,34.274056715,2474
30.1374889485,34.2739407924,2475
30.1284667591,34.2738249224,2476
30.1194445569,34.2737091048,2477
30.1104223419,34.2735933398,2478
30.1014001141,34.2734776271,2479
30.0923778735,34.273361967,2480
30.0833556201,34.2732463592,2481
30.0743333539,34.2731308038,2482
30.0653110749,34.2730153009,2483
30.0562887831,34.2728998502,2484
30.0472664785,34.272784452,2485
30.0382441611,34.272669106,2486
30.029221831,34.2725538123,2487
30.020199488,34.2724385709,2488
30.0111771323,34.2723233818,2489
30.0021547638,34.2722082449,2490
29.9931323825,34.2720931603,2491
29.9841099884,34.2719781278,2492
29.9750875816,34.2718631475,2493
29.9660651619,34.2717482194,2494
29.9570427296,34.2716333434,2495
29.9480202844,34.2715185196,2496
29.9389978265,34.2714037478,2497
29.9299753558,34.2712890282,2498
29.9209528724,34.2711743606,2499
29.9119303762,34.271059745,2500
29.9029078673,34.2709451814,2501
29.8938853456,34.2708306699,2502
29.8848628112,34.2707162104,2503
29.875840264,34.2706018028,2504
29.8668177041,34.2704874471,2505
29.8577951314,34.2703731434,2506
29.848772546,34.2702588916,2507
29.8397499479,34.2701446917,2508
29.830727337,34.2700305436,2509
29.8217047134,34.2699164474,2510
29.8126820771,34.269802403,2511
29.803659428,34.2696884104,2512
29.7946367663,34.2695744696,2513
29.7856140918,34.2694605806,2514
29.7765914045,34.2693467433,2515
29.7675687046,34.2692329578,2516
29.758545992,34.2691192239,2517
29.7495232666,34.2690055418,2518
29.7405005285,34.2688919113,2519
29.7314777778,34.2687783325,2520
29.7224550143,34.2686648053,2521
29.7134322381,34.2685513297,2522
29.7044094492,34.2684379058,2523
29.6953866477,34.2683245334,2524
29.6863638334,34.2682112125,2525
33.474684793,34.3313569483,2526
33.4656675401,34.331219049,2527
33.4566502736,34.3310812111,2528
33.4476329935,34.3309434345,2529
33.4386156997,34.3308057192,2530
33.4295983923,34.3306680653,2531
33.4205810712,34.3305304726,2532
33.4115637366,34.3303929412,2533
33.4025463883,34.330255471,2534
33.3935290263,34.3301180619,2535
33.3845116508,34.3299807141,2536
33.3754942616,34.3298434274,2537
33.3664768588,34.3297062018,2538
33.3574594424,34.3295690373,2539
33.3484420124,34.3294319339,2540
33.3394245687,34.3292948915,2541
33.3304071115,34.3291579102,2542
33.3213896406,34.3290209898,2543
33.3123721562,34.3288841304,2544
33.3033546581,34.3287473319,2545
33.2943371464,34.3286105944,2546
33.2853196211,34.3284739177,2547
33.2763020822,34.3283373019,2548
33.2672845298,34.328200747,2549
33.2582669637,34.3280642528,2550
33.249249384,34.3279278195,2551
33.2402317908,34.3277914469,2552
33.2312141839,34.327655135,2553
33.2221965635,34.3275188839,2554
33.2131789294,34.3273826934,2555
33.2041612818,34.3272465636,2556
33.1951436206,34.3271104945,2557
33.1861259459,34.3269744859,2558
33.1771082575,34.326838538,2559
33.1680905556,34.3267026506,2560
33.1590728401,34.3265668237,2561
33.150055111,34.3264310573,2562
33.1410373684,34.3262953514,2563
33.1320196122,34.326159706,2564
33.1230018424,34.326024121,2565
33.1139840591,34.3258885965,2566
33.1049662622,34.3257531323,2567
33.0959484518,34.3256177284,2568
33.0869306278,34.3254823849,2569
33.0779127902,34.3253471017,2570
33.0688949391,34.3252118788,2571
33.0598770744,34.3250767162,2572
33.0508591962,34.3249416138,2573
33.0418413045,34.3248065716,2574
33.0328233992,34.3246715895,2575
33.0238054803,34.3245366677,2576
33.0147875479,34.3244018059,2577
33.005769602,34.3242670043,2578
32.9967516425,34.3241322627,2579
32.9877336695,34.3239975813,2580
32.978715683,34.3238629598,2581
32.9696976829,34.3237283984,2582
32.9606796694,34.3235938969,2583
32.9516616423,34.3234594554,2584
32.9426436016,34.3233250738,2585
32.9336255475,34.3231907522,2586
32.9246074798,34.3230564904,2587
32.9155893986,34.3229222885,2588
32.9065713039,34.3227881464,2589
32.8975531957,34.3226540641,2590
32.8885350739,34.3225200416,2591
32.8795169387,34.3223860789,2592
32.8704987899,34.3222521759,2593
32.8614806277,34.3221183327,2594
32.8524624519,34.3219845491,2595
32.8434442627,34.3218508251,2596
32.8344260599,34.3217171608,2597
32.8254078436,34.3215835562,2598
32.8163896139,34.3214500111,2599
32.8073713706,34.3213165256,2600
32.7983531139,34.3211830996,2601
32.7893348437,34.3210497331,2602
32.78031656,34.3209164261,2603
32.7712982628,34.3207831786,2604
32.7622799521,34.3206499905,2605
32.753261628,34.3205168619,2606
32.7442432903,34.3203837926,2607
32.7352249392,34.3202507827,2608
32.7262065746,34.3201178321,2609
32.7171881966,34.3199849409,2610
32.7081698051,34.319852109,2611
32.6991514001,34.3197193363,2612
32.6901329816,34.3195866229,2613
32.6811145497,34.3194539686,2614
32.6720961043,34.3193213736,2615
32.6630776455,34.3191888378,2616
32.6540591732,34.3190563611,2617
32.6450406875,34.3189239435,2618
32.6360221883,34.3187915851,2619
32.6270036756,34.3186592857,2620
32.6179851495,34.3185270454,2621
32.60896661,34.318394864,2622
32.599948057,34.3182627417,2623
32.5909294905,34.3181306784,2624
32.5819109107,34.317998674,2625
32.5728923174,34.3178667286,2626
32.5638737106,34.3177348421,2627
32.5548550904,34.3176030144,2628
32.5458364568,34.3174712456,2629
32.5368178098,34.3173395356,2630
32.5277991493,34.3172078845,2631
32.5187804754,34.3170762921,2632
32.5097617881,34.3169447585,2633
32.5007430874,34.3168132836,2634
32.4917243732,34.3166818675,2635
32.4827056457,34.31655051,2636
32.4736869047,34.3164192112,2637
32.4646681503,34.3162879711,2638
