X,Y,FID
712703.94,3436705.37,40263
712703.94,3435705.37,40264
712703.94,3434705.37,40265
712703.94,3433705.37,40266
712703.94,3432705.37,40267
712703.94,3431705.37,40268
712703.94,3430705.37,40269
712703.94,3429705.37,40270
712703.94,3428705.37,40271
712703.94,3427705.37,40272
712703.94,3426705.37,40273
712703.94,3425705.37,40274
712703.94,3424705.37,40275
712703.94,3423705.37,40276
712703.94,3422705.37,40277
712703.94,3421705.37,40278
712703.94,3420705.37,40279
712703.94,3419705.37,40280
712703.94,3418705.37,40281
712703.94,3417705.37,40282
712703.94,3416705.37,40283
712703.94,3415705.37,40284
712703.94,3414705.37,40285
712703.94,3413705.37,40286
712703.94,3412705.37,40287
712703.94,3411705.37,40288
712703.94,3410705.37,40289
712703.94,3409705.37,40290
712703.94,3408705.37,40291
712703.94,3407705.37,40292
712703.94,3406705.37,40293
712703.94,3405705.37,40294
712703.94,3404705.37,40295
712703.94,3403705.37,40296
712703.94,3402705.37,40297
712703.94,3401705.37,40298
712703.94,3400705.37,40299
712703.94,3399705.37,40300
712703.94,3398705.37,40301
712703.94,3397705.37,40302
712703.94,3396705.37,40303
712703.94,3395705.37,40304
712703.94,3394705.37,40305
712703.94,3393705.37,40306
712703.94,3392705.37,40307
712703.94,3391705.37,40308
712703.94,3390705.37,40309
712703.94,3389705.37,40310
712703.94,3388705.37,40311
712703.94,3387705.37,40312
712703.94,3386705.37,40313
712703.94,3385705.37,40314
712703.94,3384705.37,40315
712703.94,3383705.37,40316
712703.94,3382705.37,40317
712703.94,3381705.37,40318
712703.94,3380705.37,40319
712703.94,3379705.37,40320
712703.94,3378705.37,40321
712703.94,3377705.37,40322
712703.94,3376705.37,40323
712703.94,3375705.37,40324
712703.94,3374705.37,40325
712703.94,3373705.37,40326
712703.94,3372705.37,40327
712703.94,3371705.37,40328
712703.94,3370705.37,40329
712703.94,3369705.37,40330
712703.94,3368705.37,40331
712703.94,3367705.37,40332
712703.94,3366705.37,40333
712703.94,3365705.37,40334
712703.94,3364705.37,40335
712703.94,3363705.37,40336
712703.94,3362705.37,40337
712703.94,3361705.37,40338
712703.94,3360705.37,40339
712703.94,3359705.37,40340
712703.94,3358705.37,40341
712703.94,3357705.37,40342
712703.94,3356705.37,40343
712703.94,3355705.37,40344
712703.94,3354705.37,40345
712703.94,3353705.37,40346
712703.94,3352705.37,40347
712703.94,3351705.37,40348
712703.94,3350705.37,40349
712703.94,3349705.37,40350
712703.94,3348705.37,40351
712703.94,3347705.37,40352
712703.94,3346705.37,40353
712703.94,3345705.37,40354
712703.94,3344705.37,40355
712703.94,3343705.37,40356
712703.94,3342705.37,40357
712703.94,3341705.37,40358
712703.94,3340705.37,40359
712703.94,3339705.37,40360
712703.94,3338705.37,40361
712703.94,3337705.37,40362
712703.94,3336705.37,40363
712703.94,3335705.37,40364
712703.94,3334705.37,40365
712703.94,3333705.37,40366
712703.94,3332705.37,40367
712703.94,3331705.37,40368
712703.94,3330705.37,40369
712703.94,3329705.37,40370
712703.94,3328705.37,40371
712703.94,3327705.37,40372
712703.94,3326705.37,40373
712703.94,3325705.37,40374
712703.94,3324705.37,40375
712703.94,3323705.37,40376
712703.94,3322705.37,40377
712703.94,3321705.37,40378
712703.94,3320705.37,40379
712703.94,3319705.37,40380
712703.94,3318705.37,40381
712703.94,3317705.37,40382
712703.94,3316705.37,40383
712703.94,3315705.37,40384
712703.94,3314705.37,40385
712703.94,3313705.37,40386
712703.94,3312705.37,40387
712703.94,3311705.37,40388
712703.94,3310705.37,40389
712703.94,3309705.37,40390
712703.94,3308705.37,40391
712703.94,3307705.37,40392
712703.94,3306705.37,40393
712703.94,3305705.37,40394
712703.94,3304705.37,40395
712703.94,3303705.37,40396
712703.94,3302705.37,40397
712703.94,3301705.37,40398
712703.94,3300705.37,40399
712703.94,3299705.37,40400
712703.94,3298705.37,40401
712703.94,3297705.37,40402
712703.94,3296705.37,40403
712703.94,3295705.37,40404
712703.94,3294705.37,40405
712703.94,3293705.37,40406
712703.94,3292705.37,40407
712703.94,3291705.37,40408
712703.94,3290705.37,40409
712703.94,3289705.37,40410
712703.94,3288705.37,40411
712703.94,3287705.37,40412
712703.94,3286705.37,40413
712703.94,3285705.37,40414
712703.94,3284705.37,40415
713703.94,3704705.37,40416
713703.94,3703705.37,40417
713703.94,3702705.37,40418
713703.94,3701705.37,40419
713703.94,3700705.37,40420
713703.94,3699705.37,40421
713703.94,3698705.37,40422
713703.94,3697705.37,40423
713703.94,3696705.37,40424
713703.94,3695705.37,40425
713703.94,3694705.37,40426
713703.94,3693705.37,40427
713703.94,3692705.37,40428
713703.94,3691705.37,40429
713703.94,3690705.37,40430
713703.94,3689705.37,40431
713703.94,3688705.37,40432
713703.94,3687705.37,40433
713703.94,3686705.37,40434
713703.94,3685705.37,40435
713703.94,3684705.37,40436
713703.94,3683705.37,40437
713703.94,3682705.37,40438
713703.94,3681705.37,40439
713703.94,3680705.37,40440
713703.94,3679705.37,40441
713703.94,3678705.37,40442
713703.94,3677705.37,40443
713703.94,3676705.37,40444
713703.94,3675705.37,40445
713703.94,3674705.37,40446
713703.94,3673705.37,40447
713703.94,3672705.37,40448
713703.94,3671705.37,40449
713703.94,3670705.37,40450
713703.94,3669705.37,40451
713703.94,3668705.37,40452
713703.94,3667705.37,40453
713703.94,3666705.37,40454
713703.94,3665705.37,40455
713703.94,3664705.37,40456
713703.94,3663705.37,40457
713703.94,3662705.37,40458
713703.94,3661705.37,40459
713703.94,3660705.37,40460
713703.94,3659705.37,40461
713703.94,3658705.37,40462
713703.94,3657705.37,40463
713703.94,3656705.37,40464
713703.94,3655705.37,40465
713703.94,3654705.37,40466
713703.94,3653705.37,40467
713703.94,3652705.37,40468
713703.94,3651705.37,40469
713703.94,3650705.37,40470
713703.94,3649705.37,40471
713703.94,3648705.37,40472
713703.94,3647705.37,40473
713703.94,3646705.37,40474
713703.94,3645705.37,40475
713703.94,3644705.37,40476
713703.94,3643705.37,40477
713703.94,3642705.37,40478
713703.94,3641705.37,40479
713703.94,3640705.37,40480
713703.94,3639705.37,40481
713703.94,3638705.37,40482
713703.94,3637705.37,40483
713703.94,3636705.37,40484
713703.94,3635705.37,40485
713703.94,3634705.37,40486
713703.94,3633705.37,40487
713703.94,3632705.37,40488
713703.94,3631705.37,40489
713703.94,3630705.37,40490
713703.94,3629705.37,40491
713703.94,3628705.37,40492
713703.94,3627705.37,40493
713703.94,3626705.37,40494
713703.94,3625705.37,40495
713703.94,3624705.37,40496
713703.94,3623705.37,40497
713703.94,3622705.37,40498
713703.94,3621705.37,40499
713703.94,3620705.37,40500
713703.94,3619705.37,40501
713703.94,3618705.37,40502
713703.94,3617705.37,40503
713703.94,3616705.37,40504
713703.94,3615705.37,40505
713703.94,3614705.37,40506
713703.94,3613705.37,40507
713703.94,3612705.37,40508
713703.94,3611705.37,40509
713703.94,3610705.37,40510
713703.94,3609705.37,40511
713703.94,3608705.37,40512
713703.94,3607705.37,40513
713703.94,3606705.37,40514
713703.94,3605705.37,40515
713703.94,3604705.37,40516
713703.94,3603705.37,40517
713703.94,3602705.37,40518
713703.94,3601705.37,40519
713703.94,3600705.37,40520
713703.94,3599705.37,40521
713703.94,3598705.37,40522
713703.94,3597705.37,40523
713703.94,3596705.37,40524
713703.94,3595705.37,40525
713703.94,3594705.37,40526
713703.94,3593705.37,40527
713703.94,3592705.37,40528
713703.94,3591705.37,40529
713703.94,3590705.37,40530
713703.94,3589705.37,40531
713703.94,3588705.37,40532
713703.94,3587705.37,40533
713703.94,3586705.37,40534
713703.94,3585705.37,40535
713703.94,3584705.37,40536
713703.94,3583705.37,40537
713703.94,3582705.37,40538
713703.94,3581705.37,40539
713703.94,3580705.37,40540
713703.94,3579705.37,40541
713703.94,3578705.37,40542
713703.94,3577705.37,40543
713703.94,3576705.37,40544
713703.94,3575705.37,40545
713703.94,3574705.37,40546
713703.94,3573705.37,40547
713703.94,3572705.37,40548
713703.94,3571705.37,40549
713703.94,3570705.37,40550
713703.94,3569705.37,40551
713703.94,3568705.37,40552
713703.94,3567705.37,40553
713703.94,3566705.37,40554
713703.94,3565705.37,40555
713703.94,3564705.37,40556
713703.94,3563705.37,40557
713703.94,3562705.37,40558
713703.94,3561705.37,40559
713703.94,3560705.37,40560
713703.94,3559705.37,40561
713703.94,3558705.37,40562
713703.94,3557705.37,40563
713703.94,3556705.37,40564
713703.94,3555705.37,40565
713703.94,3554705.37,40566
713703.94,3553705.37,40567
713703.94,3552705.37,40568
713703.94,3551705.37,40569
713703.94,3550705.37,40570
713703.94,3549705.37,40571
713703.94,3548705.37,40572
713703.94,3547705.37,40573
713703.94,3546705.37,40574
713703.94,3545705.37,40575
713703.94,3544705.37,40576
713703.94,3543705.37,40577
713703.94,3542705.37,40578
713703.94,3541705.37,40579
713703.94,3540705.37,40580
713703.94,3539705.37,40581
713703.94,3538705.37,40582
713703.94,3537705.37,40583
713703.94,3536705.37,40584
713703.94,3535705.37,40585
713703.94,3534705.37,40586
713703.94,3533705.37,40587
713703.94,3532705.37,40588
713703.94,3531705.37,40589
713703.94,3530705.37,40590
713703.94,3529705.37,40591
713703.94,3528705.37,40592
713703.94,3527705.37,40593
713703.94,3526705.37,40594
713703.94,3525705.37,40595
713703.94,3524705.37,40596
713703.94,3523705.37,40597
713703.94,3522705.37,40598
713703.94,3521705.37,40599
713703.94,3520705.37,40600
713703.94,3519705.37,40601
713703.94,3518705.37,40602
713703.94,3517705.37,40603
713703.94,3516705.37,40604
713703.94,3515705.37,40605
713703.94,3514705.37,40606
713703.94,3513705.37,40607
713703.94,3512705.37,40608
713703.94,3511705.37,40609
713703.94,3510705.37,40610
713703.94,3509705.37,40611
713703.94,3508705.37,40612
713703.94,3507705.37,40613
713703.94,3506705.37,40614
713703.94,3505705.37,40615
713703.94,3504705.37,40616
713703.94,3503705.37,40617
713703.94,3502705.37,40618
713703.94,3501705.37,40619
713703.94,3500705.37,40620
713703.94,3499705.37,40621
713703.94,3498705.37,40622
713703.94,3497705.37,40623
713703.94,3496705.37,40624
713703.94,3495705.37,40625
713703.94,3494705.37,40626
713703.94,3493705.37,40627
713703.94,3492705.37,40628
713703.94,3491705.37,40629
713703.94,3490705.37,40630
713703.94,3489705.37,40631
713703.94,3488705.37,40632
713703.94,3487705.37,40633
713703.94,3486705.37,40634
713703.94,3485705.37,40635
713703.94,3484705.37,40636
713703.94,3483705.37,40637
713703.94,3482705.37,40638
713703.94,3481705.37,40639
713703.94,3480705.37,40640
713703.94,3479705.37,40641
713703.94,3478705.37,40642
713703.94,3477705.37,40643
713703.94,3476705.37,40644
713703.94,3475705.37,40645
713703.94,3474705.37,40646
713703.94,3473705.37,40647
713703.94,3472705.37,40648
713703.94,3471705.37,40649
713703.94,3470705.37,40650
713703.94,3469705.37,40651
713703.94,3468705.37,40652
713703.94,3467705.37,40653
713703.94,3466705.37,40654
713703.94,3465705.37,40655
713703.94,3464705.37,40656
713703.94,3463705.37,40657
713703.94,3462705.37,40658
713703.94,3461705.37,40659
713703.94,3460705.37,40660
713703.94,3459705.37,40661
713703.94,3458705.37,40662
713703.94,3457705.37,40663
713703.94,3456705.37,40664
713703.94,3455705.37,40665
713703.94,3454705.37,40666
713703.94,3453705.37,40667
713703.94,3452705.37,40668
713703.94,3451705.37,40669
713703.94,3450705.37,40670
713703.94,3449705.37,40671
713703.94,3448705.37,40672
713703.94,3447705.37,40673
713703.94,3446705.37,40674
713703.94,3445705.37,40675
713703.94,3444705.37,40676
713703.94,3443705.37,40677
713703.94,3442705.37,40678
713703.94,3441705.37,40679
713703.94,3440705.37,40680
713703.94,3439705.37,40681
713703.94,3438705.37,40682
713703.94,3437705.37,40683
713703.94,3436705.37,40684
713703.94,3435705.37,40685
713703.94,3434705.37,40686
713703.94,3433705.37,40687
713703.94,3432705.37,40688
713703.94,3431705.37,40689
713703.94,3430705.37,40690
713703.94,3429705.37,40691
713703.94,3428705.37,40692
713703.94,3427705.37,40693
713703.94,3426705.37,40694
713703.94,3425705.37,40695
713703.94,3424705.37,40696
713703.94,3423705.37,40697
713703.94,3422705.37,40698
713703.94,3421705.37,40699
713703.94,3420705.37,40700
713703.94,3419705.37,40701
713703.94,3418705.37,40702
713703.94,3417705.37,40703
713703.94,3416705.37,40704
713703.94,3415705.37,40705
713703.94,3414705.37,40706
713703.94,3413705.37,40707
713703.94,3412705.37,40708
713703.94,3411705.37,40709
713703.94,3410705.37,40710
713703.94,3409705.37,40711
713703.94,3408705.37,40712
713703.94,3407705.37,40713
713703.94,3406705.37,40714
713703.94,3405705.37,40715
713703.94,3404705.37,40716
713703.94,3403705.37,40717
713703.94,3402705.37,40718
713703.94,3401705.37,40719
713703.94,3400705.37,40720
713703.94,3399705.37,40721
713703.94,3398705.37,40722
713703.94,3397705.37,40723
713703.94,3396705.37,40724
713703.94,3395705.37,40725
713703.94,3394705.37,40726
713703.94,3393705.37,40727
713703.94,3392705.37,40728
713703.94,3391705.37,40729
713703.94,3390705.37,40730
713703.94,3389705.37,40731
713703.94,3388705.37,40732
713703.94,3387705.37,40733
713703.94,3386705.37,40734
713703.94,3385705.37,40735
713703.94,3384705.37,40736
713703.94,3383705.37,40737
713703.94,3382705.37,40738
713703.94,3381705.37,40739
713703.94,3380705.37,40740
713703.94,3379705.37,40741
713703.94,3378705.37,40742
713703.94,3377705.37,40743
713703.94,3376705.37,40744
713703.94,3375705.37,40745
713703.94,3374705.37,40746
713703.94,3373705.37,40747
713703.94,3372705.37,40748
713703.94,3371705.37,40749
713703.94,3370705.37,40750
713703.94,3369705.37,40751
713703.94,3368705.37,40752
713703.94,3367705.37,40753
713703.94,3366705.37,40754
713703.94,3365705.37,40755
713703.94,3364705.37,40756
713703.94,3363705.37,40757
713703.94,3362705.37,40758
713703.94,3361705.37,40759
713703.94,3360705.37,40760
713703.94,3359705.37,40761
713703.94,3358705.37,40762
713703.94,3357705.37,40763
713703.94,3356705.37,40764
713703.94,3355705.37,40765
713703.94,3354705.37,40766
713703.94,3353705.37,40767
713703.94,3352705.37,40768
713703.94,3351705.37,40769
713703.94,3350705.37,40770
713703.94,3349705.37,40771
713703.94,3348705.37,40772
713703.94,3347705.37,40773
713703.94,3346705.37,40774
713703.94,3345705.37,40775
713703.94,3344705.37,40776
713703.94,3343705.37,40777
713703.94,3342705.37,40778
713703.94,3341705.37,40779
713703.94,3340705.37,40780
713703.94,3339705.37,40781
713703.94,3338705.37,40782
713703.94,3337705.37,40783
713703.94,3336705.37,40784
713703.94,3335705.37,40785
713703.94,3334705.37,40786
713703.94,3333705.37,40787
713703.94,3332705.37,40788
713703.94,3331705.37,40789
713703.94,3330705.37,40790
713703.94,3329705.37,40791
713703.94,3328705.37,40792
713703.94,3327705.37,40793
713703.94,3326705.37,40794
713703.94,3325705.37,40795
713703.94,3324705.37,40796
713703.94,3323705.37,40797
713703.94,3322705.37,40798
713703.94,3321705.37,40799
713703.94,3320705.37,40800
713703.94,3319705.37,40801
713703.94,3318705.37,40802
713703.94,3317705.37,40803
713703.94,3316705.37,40804
713703.94,3315705.37,40805
713703.94,3314705.37,40806
713703.94,3313705.37,40807
713703.94,3312705.37,40808
713703.94,3311705.37,40809
713703.94,3310705.37,40810
713703.94,3309705.37,40811
713703.94,3308705.37,40812
713703.94,3307705.37,40813
713703.94,3306705.37,40814
713703.94,3305705.37,40815
713703.94,3304705.37,40816
713703.94,3303705.37,40817
713703.94,3302705.37,40818
713703.94,3301705.37,40819
713703.94,3300705.37,40820
713703.94,3299705.37,40821
713703.94,3298705.37,40822
713703.94,3297705.37,40823
713703.94,3296705.37,40824
713703.94,3295705.37,40825
713703.94,3294705.37,40826
713703.94,3293705.37,40827
713703.94,3292705.37,40828
713703.94,3291705.37,40829
713703.94,3290705.37,40830
713703.94,3289705.37,40831
713703.94,3288705.37,40832
713703.94,3287705.37,40833
713703.94,3286705.37,40834
713703.94,3285705.37,40835
713703.94,3284705.37,40836
714703.94,3704705.37,40837
714703.94,3703705.37,40838
714703.94,3702705.37,40839
714703.94,3701705.37,40840
714703.94,3700705.37,40841
714703.94,3699705.37,40842
714703.94,3698705.37,40843
714703.94,3697705.37,40844
714703.94,3696705.37,40845
714703.94,3695705.37,40846
714703.94,3694705.37,40847
714703.94,3693705.37,40848
714703.94,3692705.37,40849
714703.94,3691705.37,40850
714703.94,3690705.37,40851
714703.94,3689705.37,40852
714703.94,3688705.37,40853
714703.94,3687705.37,40854
714703.94,3686705.37,40855
714703.94,3685705.37,40856
714703.94,3684705.37,40857
714703.94,3683705.37,40858
714703.94,3682705.37,40859
714703.94,3681705.37,40860
714703.94,3680705.37,40861
714703.94,3679705.37,40862
714703.94,3678705.37,40863
714703.94,3677705.37,40864
714703.94,3676705.37,40865
714703.94,3675705.37,40866
714703.94,3674705.37,40867
714703.94,3673705.37,40868
714703.94,3672705.37,40869
714703.94,3671705.37,40870
714703.94,3670705.37,40871
