X,Y,FID,
637561.88,3634473.99,683
637561.88,3629473.99,684
637561.88,3624473.99,685
637561.88,3619473.99,686
637561.88,3614473.99,687
637561.88,3609473.99,688
637561.88,3604473.99,689
637561.88,3599473.99,690
637561.88,3594473.99,691
637561.88,3589473.99,692
637561.88,3584473.99,693
637561.88,3579473.99,694
637561.88,3574473.99,695
637561.88,3569473.99,696
637561.88,3564473.99,697
637561.88,3559473.99,698
637561.88,3554473.99,699
637561.88,3549473.99,700
637561.88,3544473.99,701
637561.88,3539473.99,702
637561.88,3534473.99,703
637561.88,3529473.99,704
637561.88,3524473.99,705
637561.88,3519473.99,706
637561.88,3514473.99,707
637561.88,3509473.99,708
637561.88,3504473.99,709
637561.88,3499473.99,710
637561.88,3494473.99,711
637561.88,3489473.99,712
637561.88,3484473.99,713
637561.88,3479473.99,714
637561.88,3474473.99,715
637561.88,3469473.99,716
637561.88,3464473.99,717
637561.88,3459473.99,718
637561.88,3454473.99,719
637561.88,3449473.99,720
637561.88,3444473.99,721
637561.88,3439473.99,722
637561.88,3434473.99,723
637561.88,3429473.99,724
637561.88,3424473.99,725
637561.88,3419473.99,726
637561.88,3414473.99,727
637561.88,3409473.99,728
637561.88,3404473.99,729
637561.88,3399473.99,730
637561.88,3394473.99,731
637561.88,3389473.99,732
637561.88,3384473.99,733
637561.88,3379473.99,734
637561.88,3374473.99,735
637561.88,3369473.99,736
637561.88,3364473.99,737
637561.88,3359473.99,738
637561.88,3354473.99,739
637561.88,3349473.99,740
637561.88,3344473.99,741
637561.88,3339473.99,742
637561.88,3334473.99,743
637561.88,3329473.99,744
637561.88,3324473.99,745
637561.88,3319473.99,746
637561.88,3314473.99,747
637561.88,3309473.99,748
637561.88,3304473.99,749
637561.88,3299473.99,750
637561.88,3294473.99,751
637561.88,3289473.99,752
637561.88,3284473.99,753
637561.88,3279473.99,754
637561.88,3274473.99,755
642561.88,3689473.99,756
642561.88,3684473.99,757
642561.88,3679473.99,758
642561.88,3674473.99,759
642561.88,3669473.99,760
